# G2 Apollo unanchored-function provenance census; regenerated by tools/analyze_g2_apollo_unanchored_census.py
entry	body_start	body_end_exclusive	envelope_bytes	official_opaque_bytes	bucket	evidence	confidence	detail
0x005E3B1C	0x005E3B1C	0x005E3B3C	32	32	cordio	closed-module-manifest	high	function-map manifest packetcraft-cordio-smpr-act
0x005E3CA2	0x005E3CA2	0x005E3D2C	138	138	cordio	closed-module-manifest	high	function-map manifest packetcraft-cordio-smpr-act
0x005E3D7C	0x005E3D7C	0x005E3DCE	82	82	cordio	closed-module-manifest	high	function-map manifest packetcraft-cordio-smpr-sc-act
0x005E3DCE	0x005E3DCE	0x005E3DE6	24	24	cordio	closed-module-manifest	high	function-map manifest packetcraft-cordio-smpr-sc-act
0x005E3E9A	0x005E3E9A	0x005E3EAE	20	20	cordio	closed-module-manifest	high	function-map manifest packetcraft-cordio-smpr-sc-act
0x005E3EDE	0x005E3EDE	0x005E3F2A	76	76	cordio	closed-module-manifest	high	function-map manifest packetcraft-cordio-smpr-sc-act
0x005E40E6	0x005E40E6	0x005E4100	26	26	cordio	closed-module-manifest	high	function-map manifest packetcraft-cordio-smpr-sc-act
0x005E4232	0x005E4232	0x005E4234	2	2	investigation-required-no-evidence	none	none	no closed-world evidence
0x005E4250	0x005E4250	0x005E4252	2	2	investigation-required-no-evidence	none	none	no closed-world evidence
0x005E47CC	0x005E47CC	0x005E47FE	50	50	first-party	closed-module-manifest	high	function-map manifest g2-terminal-ui
0x005E47FE	0x005E47FE	0x005E482A	44	44	first-party	closed-module-manifest	high	function-map manifest g2-terminal-ui
0x005E482A	0x005E482A	0x005E4878	78	78	first-party	closed-module-manifest	high	function-map manifest g2-terminal-ui
0x005E4878	0x005E4878	0x005E4894	28	28	first-party	closed-module-manifest	high	function-map manifest g2-terminal-ui
0x005E4894	0x005E4894	0x005E48B8	36	36	first-party	closed-module-manifest	high	function-map manifest g2-terminal-ui
0x005E48B8	0x005E48B8	0x005E4902	74	74	first-party	closed-module-manifest	high	function-map manifest g2-terminal-ui
0x005E4902	0x005E4902	0x005E4920	30	30	first-party	closed-module-manifest	high	function-map manifest g2-terminal-ui
0x005E49B0	0x005E49B0	0x005E4A6E	190	190	first-party	closed-module-manifest	high	function-map manifest g2-terminal-ui
0x005E4C84	0x005E4C84	0x005E4CB6	50	50	first-party	closed-module-manifest	high	function-map manifest g2-terminal-ui
0x005E4DD8	0x005E4DD8	0x005E4E06	46	46	first-party	closed-module-manifest	high	function-map manifest g2-terminal-ui
0x005E4E32	0x005E4E32	0x005E4EEC	186	186	first-party	closed-module-manifest	high	function-map manifest g2-terminal-ui
0x005E4F54	0x005E4F54	0x005E505A	262	262	first-party	closed-module-manifest	high	function-map manifest g2-terminal-ui
0x005E505A	0x005E505A	0x005E50EA	144	144	first-party	closed-module-manifest	high	function-map manifest g2-terminal-ui
0x005E50EA	0x005E50EA	0x005E5166	124	124	first-party	closed-module-manifest	high	function-map manifest g2-terminal-ui
0x005E5166	0x005E5166	0x005E51B0	74	74	first-party	closed-module-manifest	high	function-map manifest g2-terminal-ui
0x005E51B0	0x005E51B0	0x005E51BA	10	10	first-party	closed-module-manifest	high	function-map manifest g2-terminal-ui
0x005E5484	0x005E5484	0x005E5490	12	12	first-party	closed-module-manifest	high	function-map manifest g2-terminal-ui
0x005E5490	0x005E5490	0x005E5498	8	8	first-party	closed-module-manifest	high	function-map manifest g2-terminal-ui
0x005E5498	0x005E5498	0x005E54A2	10	10	first-party	closed-module-manifest	high	function-map manifest g2-terminal-ui
0x005E57C6	0x005E57C6	0x005E583C	118	118	first-party	closed-module-manifest	high	function-map manifest g2-terminal-ui
0x005E583C	0x005E583C	0x005E58BA	126	126	first-party	closed-module-manifest	high	function-map manifest g2-terminal-ui
0x005E8178	0x005E8178	0x005E818A	18	18	first-party	closed-module-manifest	high	function-map manifest g2-terminal-pb-msg-handler
0x005E8276	0x005E8276	0x005E8294	30	30	first-party	closed-module-manifest	high	function-map manifest g2-terminal-pb-msg-handler
0x005E8294	0x005E8294	0x005E82A4	16	16	first-party	closed-module-manifest	high	function-map manifest g2-terminal-pb-msg-handler
0x005E82A4	0x005E82A4	0x005E82E6	66	66	first-party	closed-module-manifest	high	function-map manifest g2-terminal-pb-msg-handler
0x005E82E6	0x005E82E6	0x005E830C	38	38	first-party	closed-module-manifest	high	function-map manifest g2-terminal-pb-msg-handler
0x005E830C	0x005E830C	0x005E8346	58	58	first-party	closed-module-manifest	high	function-map manifest g2-terminal-pb-msg-handler
0x005EA224	0x005EA224	0x005EA256	50	50	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x005EA256	0x005EA256	0x005EA270	26	26	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x005EA270	0x005EA270	0x005EA2A8	56	56	lvgl	call-topology-single-family	medium	every closed-world call target is lvgl
0x005EA2A8	0x005EA2A8	0x005EA2B0	8	8	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x005EA2B0	0x005EA2B0	0x005EA2C2	18	18	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x005EA2C2	0x005EA2C2	0x005EA2D4	18	18	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x005EA2D4	0x005EA2D4	0x005EA2F2	30	30	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x005EA2F2	0x005EA2F2	0x005EA30C	26	26	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x005EA30C	0x005EA30C	0x005EA342	54	54	lvgl	call-topology-single-family	medium	every closed-world call target is lvgl
0x005EA342	0x005EA342	0x005EA4F0	430	430	lvgl	call-topology-single-family	medium	every closed-world call target is lvgl
0x005EA4F0	0x005EA4F0	0x005EA524	52	52	first-party	call-topology-single-family	medium	every closed-world call target is first-party
0x005EA524	0x005EA524	0x005EA564	64	64	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x005EA564	0x005EA564	0x005EA67A	278	278	lvgl	call-topology-single-family	medium	every closed-world call target is lvgl
0x005EA67A	0x005EA67A	0x005EA6DA	96	96	lvgl	call-topology-single-family	medium	every closed-world call target is lvgl
0x005EA6DA	0x005EA6DA	0x005EA768	142	142	investigation-required-mixed	call-topology-mixed	none	call targets span first-party|lvgl
0x005EA768	0x005EA768	0x005EA7DC	116	116	investigation-required-mixed	call-topology-mixed	none	call targets span first-party|lvgl
0x005EA7DC	0x005EA7DC	0x005EA810	52	52	lvgl	call-topology-single-family	medium	every closed-world call target is lvgl
0x005EA810	0x005EA810	0x005EA868	88	88	investigation-required-mixed	call-topology-mixed	none	call targets span first-party|lvgl
0x005EA868	0x005EA868	0x005EA8CE	102	102	first-party	call-topology-single-family	medium	every closed-world call target is first-party
0x005EA8CE	0x005EA8CE	0x005EA926	88	88	first-party	call-topology-single-family	medium	every closed-world call target is first-party
0x005EA926	0x005EA926	0x005EA96E	72	72	first-party	call-topology-single-family	medium	every closed-world call target is first-party
0x005EA992	0x005EA992	0x005EA9F6	100	100	investigation-required-mixed	call-topology-mixed	none	call targets span first-party|lvgl
0x005EA9F6	0x005EA9F6	0x005EAA54	94	94	lvgl	call-topology-single-family	medium	every closed-world call target is lvgl
0x005EAA54	0x005EAA54	0x005EAA96	66	66	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x005EAA96	0x005EAA96	0x005EAAD4	62	62	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x005EAAD4	0x005EAAD4	0x005EAB8E	186	186	first-party	call-topology-single-family	medium	every closed-world call target is first-party
0x005EAB8E	0x005EAB8E	0x005EABDE	80	80	first-party	call-topology-single-family	medium	every closed-world call target is first-party
0x005EABDE	0x005EABDE	0x005EACA0	194	194	first-party	call-topology-single-family	medium	every closed-world call target is first-party
0x005EACA0	0x005EACA0	0x005EADAC	268	268	first-party	call-topology-single-family	medium	every closed-world call target is first-party
0x005EADD4	0x005EADD4	0x005EAE1E	74	74	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x005EAE1E	0x005EAE1E	0x005EAE2C	14	14	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x005EAE2C	0x005EAE2C	0x005EAE3A	14	14	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x005EB2BC	0x005EB2BC	0x005EB2EE	50	50	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x005EB2EE	0x005EB2EE	0x005EB30C	30	30	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x005EB30C	0x005EB30C	0x005EB322	22	22	first-party	call-topology-single-family	medium	every closed-world call target is first-party
0x005EB322	0x005EB322	0x005EB3C6	164	164	lvgl	call-topology-single-family	medium	every closed-world call target is lvgl
0x005EB3C6	0x005EB3C6	0x005EB438	114	114	lvgl	call-topology-single-family	medium	every closed-world call target is lvgl
0x005EB8DA	0x005EB8DA	0x005EBB96	700	700	investigation-required-mixed	call-topology-mixed	none	call targets span first-party|lvgl
0x005EBB96	0x005EBB96	0x005EBBC6	48	48	first-party	call-topology-single-family	medium	every closed-world call target is first-party
0x005EBBC6	0x005EBBC6	0x005EBC2A	100	100	investigation-required-mixed	call-topology-mixed	none	call targets span first-party|lvgl
0x005EBC5C	0x005EBC5C	0x005EBC8E	50	50	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x005EBC9E	0x005EBC9E	0x005EBD0E	112	112	lvgl	call-topology-single-family	medium	every closed-world call target is lvgl
0x005EBD0E	0x005EBD0E	0x005EBFAE	672	672	investigation-required-mixed	call-topology-mixed	none	call targets span first-party|lvgl
0x005EC268	0x005EC268	0x005EC2DE	118	118	investigation-required-mixed	call-topology-mixed	none	call targets span first-party|lvgl
0x005EC770	0x005EC770	0x005EC7CE	94	94	investigation-required-mixed	call-topology-mixed	none	call targets span first-party|lvgl
0x005EC9C0	0x005EC9C0	0x005EC9E8	40	40	lvgl	call-topology-single-family	medium	every closed-world call target is lvgl
0x005ECA00	0x005ECA00	0x005ECA32	50	50	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x005ECA44	0x005ECA44	0x005ECA48	4	4	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x005ECA48	0x005ECA48	0x005ECA64	28	28	first-party	call-topology-single-family	medium	every closed-world call target is first-party
0x005ECA64	0x005ECA64	0x005ECA84	32	32	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x005ECA84	0x005ECA84	0x005ECAAC	40	40	first-party	call-topology-single-family	medium	every closed-world call target is first-party
0x005ECAAC	0x005ECAAC	0x005ECAFA	78	78	first-party	call-topology-single-family	medium	every closed-world call target is first-party
0x005ECAFA	0x005ECAFA	0x005ECB08	14	14	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x005ECB08	0x005ECB08	0x005ECB52	74	74	first-party	call-topology-single-family	medium	every closed-world call target is first-party
0x005ECB52	0x005ECB52	0x005ECB88	54	54	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x005ECB88	0x005ECB88	0x005ECBEA	98	98	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x005ECBEA	0x005ECBEA	0x005ECC1A	48	48	first-party	call-topology-single-family	medium	every closed-world call target is first-party
0x005ECC1A	0x005ECC1A	0x005ECC74	90	90	first-party	call-topology-single-family	medium	every closed-world call target is first-party
0x005ECC74	0x005ECC74	0x005ECCC2	78	78	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x005ECCC2	0x005ECCC2	0x005ECD06	68	68	first-party	call-topology-single-family	medium	every closed-world call target is first-party
0x005ECD06	0x005ECD06	0x005ECE4C	326	326	lvgl	call-topology-single-family	medium	every closed-world call target is lvgl
0x005ECE4C	0x005ECE4C	0x005ECEB2	102	102	investigation-required-mixed	call-topology-mixed	none	call targets span first-party|lvgl
0x005ECEB2	0x005ECEB2	0x005ECEF6	68	68	lvgl	call-topology-single-family	medium	every closed-world call target is lvgl
0x005ECEF6	0x005ECEF6	0x005ED0B4	446	446	investigation-required-mixed	call-topology-mixed	none	call targets span first-party|lvgl
0x005ED1D6	0x005ED1D6	0x005ED1EC	22	22	lvgl	call-topology-single-family	medium	every closed-world call target is lvgl
0x005EDADC	0x005EDADC	0x005EDAF0	20	20	first-party	closed-module-manifest	high	function-map manifest g2-tracepoint-setting
0x005EDAF0	0x005EDAF0	0x005EDB68	120	120	first-party	closed-module-manifest	high	function-map manifest g2-tracepoint-setting
0x005EDB68	0x005EDB68	0x005EDBA2	58	58	first-party	closed-module-manifest	high	function-map manifest g2-tracepoint-setting
0x005EDBA2	0x005EDBA2	0x005EDBB0	14	14	first-party	closed-module-manifest	high	function-map manifest g2-tracepoint-setting
0x005EDDC8	0x005EDDC8	0x005EDDF6	46	46	first-party	closed-module-manifest	high	function-map manifest g2-tracepoint-setting
0x005EDDF6	0x005EDDF6	0x005EDE2A	52	52	first-party	closed-module-manifest	high	function-map manifest g2-tracepoint-setting
0x005EDE30	0x005EDE30	0x005EDED0	160	160	first-party	closed-module-manifest	high	function-map manifest g2-tracepoint-setting
0x005EE10A	0x005EE10A	0x005EE134	42	42	first-party	closed-module-manifest	high	function-map manifest g2-tracepoint-setting
0x005EF1BC	0x005EF1BC	0x005EF1FC	64	64	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x005EF1FC	0x005EF1FC	0x005EF280	132	132	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x005EF342	0x005EF342	0x005EF356	20	20	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x005EF356	0x005EF356	0x005EF3DE	136	136	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x005EF3DE	0x005EF3DE	0x005EF474	150	150	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x005EF474	0x005EF474	0x005EF4F8	132	132	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x005EF4F8	0x005EF4F8	0x005EF532	58	58	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x005EF532	0x005EF532	0x005EF53C	10	10	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x005EF5B0	0x005EF5B0	0x005EF8D6	806	806	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x005EF8D6	0x005EF8D6	0x005EFAD0	506	506	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x005EFAD0	0x005EFAD0	0x005EFAFA	42	42	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x005EFB04	0x005EFB04	0x005EFB40	60	60	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x005EFB40	0x005EFB40	0x005EFD2A	490	490	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x005EFD2A	0x005EFD2A	0x005EFF30	518	518	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x005EFF4C	0x005EFF4C	0x005F006A	286	286	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x005F006A	0x005F006A	0x005F0252	488	488	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x005F0252	0x005F0252	0x005F02FE	172	172	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x005F02FE	0x005F02FE	0x005F031C	30	30	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x005F031C	0x005F031C	0x005F0B22	2054	2054	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x005F0B28	0x005F0B28	0x005F0CDA	434	434	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x005F0CDA	0x005F0CDA	0x005F0D78	158	158	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x005F0D78	0x005F0D78	0x005F0FAC	564	564	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x005F125C	0x005F125C	0x005F1362	262	262	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x005F1362	0x005F1362	0x005F142C	202	202	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x005F142C	0x005F142C	0x005F1556	298	298	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x005F1564	0x005F1564	0x005F1908	932	932	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x005F1908	0x005F1908	0x005F1A32	298	298	first-party	link-order-sandwich	low	bracketed in link order by first-party
