image,inventory_source,entry,end,size,recovered_name,provider_family,source_disposition,upstream_symbol,confidence,evidence
application,ghidra_functions_csv,0x0008ae58,0x0008aea3,76,FUN_0008ae58,unknown_time_calendar_provider_candidate,clean_room_reimplementation_owner_authorized,time_calendar_to_utc_adapter,high,"Complete clock-backend, Unix/Gregorian conversion, timezone, or local-hour/bucket semantics are recovered and byte-pinned; no attributable provider source, version, or license exists (2026-08 re-examination: boundaries/unknown_time_calendar_provider_candidate-ATTRIBUTION-2026-08.md; the seconds-to-tm converter matches the old-newlib _mktm_r idiom behaviorally with no exact public body, and the 1970-2029 validating inverse converter is unique to this firmware). Under the owner-authorized full reduction (SOURCE-ADMISSION.md, 2026-08-14) the sixteen-entry family is reconstructed from the decompilation evidence as independently compiled C in reconstructed/time_calendar/ with per-function provenance; the reconstruction is not vendor source. Contract, divergences, and test mapping: correlation/TIME-CALENDAR-REDUCTION-CORRELATION.md."
application,ghidra_functions_csv,0x0008aea4,0x0008aeab,8,FUN_0008aea4,unknown_time_calendar_provider_candidate,clean_room_reimplementation_owner_authorized,time_update_flag_setter,high,"Complete clock-backend, Unix/Gregorian conversion, timezone, or local-hour/bucket semantics are recovered and byte-pinned; no attributable provider source, version, or license exists (2026-08 re-examination: boundaries/unknown_time_calendar_provider_candidate-ATTRIBUTION-2026-08.md; the seconds-to-tm converter matches the old-newlib _mktm_r idiom behaviorally with no exact public body, and the 1970-2029 validating inverse converter is unique to this firmware). Under the owner-authorized full reduction (SOURCE-ADMISSION.md, 2026-08-14) the sixteen-entry family is reconstructed from the decompilation evidence as independently compiled C in reconstructed/time_calendar/ with per-function provenance; the reconstruction is not vendor source. Contract, divergences, and test mapping: correlation/TIME-CALENDAR-REDUCTION-CORRELATION.md."
application,ghidra_functions_csv,0x0008aeb0,0x0008af37,136,FUN_0008aeb0,unknown_time_calendar_provider_candidate,clean_room_reimplementation_owner_authorized,time_backend_update_adapter,high,"Complete clock-backend, Unix/Gregorian conversion, timezone, or local-hour/bucket semantics are recovered and byte-pinned; no attributable provider source, version, or license exists (2026-08 re-examination: boundaries/unknown_time_calendar_provider_candidate-ATTRIBUTION-2026-08.md; the seconds-to-tm converter matches the old-newlib _mktm_r idiom behaviorally with no exact public body, and the 1970-2029 validating inverse converter is unique to this firmware). Under the owner-authorized full reduction (SOURCE-ADMISSION.md, 2026-08-14) the sixteen-entry family is reconstructed from the decompilation evidence as independently compiled C in reconstructed/time_calendar/ with per-function provenance; the reconstruction is not vendor source. Contract, divergences, and test mapping: correlation/TIME-CALENDAR-REDUCTION-CORRELATION.md."
application,ghidra_functions_csv,0x0008af40,0x0008af89,74,FUN_0008af40,unknown_time_calendar_provider_candidate,clean_room_reimplementation_owner_authorized,time_utc_to_calendar_adapter,high,"Complete clock-backend, Unix/Gregorian conversion, timezone, or local-hour/bucket semantics are recovered and byte-pinned; no attributable provider source, version, or license exists (2026-08 re-examination: boundaries/unknown_time_calendar_provider_candidate-ATTRIBUTION-2026-08.md; the seconds-to-tm converter matches the old-newlib _mktm_r idiom behaviorally with no exact public body, and the 1970-2029 validating inverse converter is unique to this firmware). Under the owner-authorized full reduction (SOURCE-ADMISSION.md, 2026-08-14) the sixteen-entry family is reconstructed from the decompilation evidence as independently compiled C in reconstructed/time_calendar/ with per-function provenance; the reconstruction is not vendor source. Contract, divergences, and test mapping: correlation/TIME-CALENDAR-REDUCTION-CORRELATION.md."
application,ghidra_functions_csv,0x0008af8c,0x0008b01d,146,FUN_0008af8c,r1_product_specific,clean_room_behavior_only,r1_event_subscribe,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
application,ghidra_functions_csv,0x0008b028,0x0008b0f1,202,FUN_0008b028,r1_product_specific,clean_room_behavior_only,r1_event_subscriber_multicast,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
application,ghidra_functions_csv,0x0008b138,0x0008b17f,72,FUN_0008b138,r1_product_specific,clean_room_behavior_only,r1_automatic_health_sync_gate,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
application,ghidra_functions_csv,0x0008b184,0x0008b2cb,328,FUN_0008b184,r1_product_specific,clean_room_behavior_only,r1_health_clear_all_caches,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
application,ghidra_functions_csv,0x0008b378,0x0008e625,1344,FUN_0008b378,r1_product_specific,clean_room_behavior_only,r1_health_daily_test_fixture,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
application,ghidra_functions_csv,0x0008b818,0x0008b82d,22,FUN_0008b818,r1_product_specific,clean_room_behavior_only,r1_unsynchronized_sleep_batch_sync,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
application,ghidra_functions_csv,0x0008b834,0x0008b879,70,FUN_0008b834,r1_product_specific,clean_room_behavior_only,r1_service_health_report_set,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
application,ghidra_functions_csv,0x0008b8e8,0x0008ba7f,408,FUN_0008b8e8,r1_product_specific,clean_room_behavior_only,r1_health_event14_consumer,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
application,ghidra_functions_csv,0x0008baec,0x0008be3b,848,FUN_0008baec,r1_product_specific,clean_room_behavior_only,r1_activity_history_sync,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
application,ghidra_functions_csv,0x0008c150,0x0008c499,842,FUN_0008c150,r1_product_specific,clean_room_behavior_only,r1_heart_rate_history_sync,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
application,ghidra_functions_csv,0x0008c750,0x0008ca9b,844,FUN_0008c750,r1_product_specific,clean_room_behavior_only,r1_hrv_history_sync,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
application,ghidra_functions_csv,0x0008cd60,0x0008d0ab,844,FUN_0008cd60,r1_product_specific,clean_room_behavior_only,r1_spo2_history_sync,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
application,ghidra_functions_csv,0x0008d534,0x0008d537,4,thunk_FUN_0005ad08,r1_product_specific,clean_room_behavior_only,r1_heart_rate_daily_cache_refresh_metadata_thunk,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
application,ghidra_functions_csv,0x0008d538,0x0008d5e9,178,FUN_0008d538,r1_product_specific,clean_room_behavior_only,r1_hr_cache_future_record_guard,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
application,ghidra_functions_csv,0x0008d6ac,0x0008d6d5,42,FUN_0008d6ac,r1_product_specific,clean_room_behavior_only,r1_hr_latest_sample_get,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
application,ghidra_functions_csv,0x0008d6d8,0x0008d78f,184,FUN_0008d6d8,r1_product_specific,clean_room_behavior_only,r1_hrv_cache_future_record_guard,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
application,ghidra_functions_csv,0x0008d858,0x0008d883,44,FUN_0008d858,r1_product_specific,clean_room_behavior_only,r1_hrv_latest_sample_get,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
application,ghidra_functions_csv,0x0008d884,0x0008d887,4,thunk_FUN_0005af44,r1_product_specific,clean_room_behavior_only,r1_hrv_daily_cache_refresh_metadata_thunk,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
application,ghidra_functions_csv,0x0008d888,0x0008d8ed,102,FUN_0008d888,r1_product_specific,clean_room_behavior_only,r1_event_dispatch_by_id,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
application,ghidra_functions_csv,0x0008d8fc,0x0008d9c5,202,FUN_0008d8fc,r1_product_specific,clean_room_behavior_only,r1_event_publish,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
application,ghidra_functions_csv,0x0008da24,0x0008dbfb,472,FUN_0008da24,r1_product_specific,clean_room_behavior_only,r1_sleep_sync_packet_builder,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
application,ghidra_functions_csv,0x0008dc94,0x0008dd17,132,FUN_0008dc94,r1_product_specific,clean_room_behavior_only,r1_sleep_plan_storage_consumer,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
application,ghidra_functions_csv,0x0008dd8c,0x0008dd8f,4,thunk_FUN_0005b0f8,r1_product_specific,clean_room_behavior_only,r1_sleep_db_init_thunk,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
application,ghidra_functions_csv,0x0008dd90,0x0008df41,434,FUN_0008dd90,r1_product_specific,clean_room_behavior_only,r1_sleep_plan_validated_delivery,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
application,ghidra_functions_csv,0x0008e154,0x0008e199,70,FUN_0008e154,r1_product_specific,clean_room_behavior_only,r1_service_sleep_status_set,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
application,ghidra_functions_csv,0x0008e27c,0x0008e32d,178,FUN_0008e27c,r1_product_specific,clean_room_behavior_only,r1_spo2_cache_future_record_guard,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
application,ghidra_functions_csv,0x0008e524,0x0008e54d,42,FUN_0008e524,r1_product_specific,clean_room_behavior_only,r1_spo2_latest_sample_get,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
application,ghidra_functions_csv,0x0008e54e,0x0008e551,4,thunk_FUN_0005bb14,r1_product_specific,clean_room_behavior_only,r1_spo2_daily_cache_refresh_metadata_thunk,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
application,ghidra_functions_csv,0x0008e558,0x0008e55b,4,thunk_FUN_0005bcd4,r1_product_specific,clean_room_behavior_only,r1_stress_daily_cache_refresh_metadata_thunk,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
application,ghidra_functions_csv,0x0008e69c,0x0008e69f,4,thunk_FUN_0005be64,r1_product_specific,clean_room_behavior_only,r1_temperature_daily_cache_refresh_metadata_thunk,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
